"","SampleID","notes","sampling date","sampling time","movement","Station_start","Station_end","sample type","medium","Station","ecosystem","depth.x","filtration","pore size","replicate","time","bottle","filter type","time point","Season","Latitude.x","Longitude.x","depth_chr","depth_num","Sampling_month","depth.y","pressure","temperature","temperature2","conductivity","conductivity2","salinity","salinity2","beamAttenuation","fluorescence","oxygen","oxygen2","oxygen3","flag","File","Latitude.y","Longitude.y","system_upload_time_chr","system_upload_time","depth_diff"
"262","20250417-MARS-010m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","10","active","0.22","2",NA,11,"Sterivex",2,"Spring2025",36.743,-122.1068333,"10",10,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,10
"263","20250417-MARS-010m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","10","active","0.22","3",NA,12,"Sterivex",2,"Spring2025",36.743,-122.1068333,"10",10,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,10
"264","20250417-MARS-011m-1","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","11","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.743,-122.1068333,"11",11,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,11
"265","20250417-MARS-011m-2","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","11","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.743,-122.1068333,"11",11,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,11
"266","20250417-MARS-011m-3","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","11","active","0.22","3",NA,9,"Sterivex",2,"Spring2025",36.743,-122.1068333,"11",11,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,11
"267","20250417-MARS-150m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","150","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.743,-122.1068333,"150",150,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,150
"268","20250417-MARS-150m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","150","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.743,-122.1068333,"150",150,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,150
"269","20250417-MARS-150m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","150","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.743,-122.1068333,"150",150,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,150
"270","20250417-MARS-300m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","300","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.743,-122.1068333,"300",300,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,300
"271","20250417-MARS-300m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","300","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.743,-122.1068333,"300",300,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,300
"272","20250417-MARS-300m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","MARS","marine","300","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.743,-122.1068333,"300",300,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,300
"273","20250417-MARS-Blnk","MolGrad H20","04.17.2025",NA,NA,NA,NA,"blank",NA,"MARS","marine","0","active","0.22",NA,NA,NA,"Sterivex",2,"Spring2025",36.743,-122.1068333,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.743,-122.106833333333,NA,NA,NA
"274","20250417-MARS-torp-A",NA,"04.17.2025",09:40:00,"transition",NA,NA,"eDNA","water","MARS","marine","0","passive","20","A","5",NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",0,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,0
"275","20250417-MARS-torp-B",NA,"04.17.2025",09:40:00,"transition",NA,NA,"eDNA","water","MARS","marine","0","passive","20","B","5",NA,"disk",2,"Spring2025",36.743,-122.1068333,"0",0,"April",1.985,2,12.8605,12.8548,3.792083,3.792609,32.2355,32.2403,-0.9373,0.1035,6.3669,105.272,277.607,0,"SynchroOSW - Spring2025 - CTD - MARS.cnv",36.743,-122.106833333333,"Apr 17 2025 09:41:14",2025-04-17 09:41:14,0
"276","20250417-OSWS-010m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","1",NA,10,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"10",10,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,10
"277","20250417-OSWS-010m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active","0.22","2",NA,11,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"10",10,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,10
"278","20250417-OSWS-010m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","10","active",NA,"3",NA,12,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"10",10,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,10
"279","20250417-OSWS-017m-1","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","17","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"17",17,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,17
"280","20250417-OSWS-017m-2","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","17","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"17",17,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,17
"281","20250417-OSWS-017m-3","Deep Chl max","04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","17","active","0.22","3",NA,9,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"17",17,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,17
"282","20250417-OSWS-150m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"150",150,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,150
"283","20250417-OSWS-150m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"150",150,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,150
"284","20250417-OSWS-150m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","150","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"150",150,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,150
"285","20250417-OSWS-300m-1",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","300","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"300",300,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,300
"286","20250417-OSWS-300m-2",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","300","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"300",300,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,300
"287","20250417-OSWS-300m-3",NA,"04.17.2025",NA,"stationary",NA,NA,"eDNA","water","OSWS","marine","300","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"300",300,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,300
"288","20250417-OSWS-air-1","MARS transit to OSWS, one filter torn","04.17.2025",NA,"stationary","MARS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"289","20250417-OSWS-air-2","MARS transit to OSWS, one filter torn","04.17.2025",NA,"stationary","MARS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"290","20250417-OSWS-air-3","MARS transit to OSWS, one filter torn","04.17.2025",NA,"stationary","MARS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"291","20250417-OSWS-air-st-1",NA,"04.17.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"292","20250417-OSWS-air-st-2",NA,"04.17.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","2",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"293","20250417-OSWS-air-st-3",NA,"04.17.2025",NA,"stationary","OSWS","OSWS","eDNA","air","OSWS","marine","0","passive","0.22","3",NA,NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"294","20250417-OSWS-Blnk","MolGrad H20","04.17.2025",13:20:00,NA,NA,NA,"blank",NA,"OSWS","marine","0","passive","20",NA,NA,NA,"Sterivex",2,"Spring2025",36.6775,-122.5351667,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6775,-122.535166666667,NA,NA,NA
"295","20250417-OSWS-torp-1",NA,"04.17.2025",NA,"transition",NA,NA,"eDNA","water","OSWS","marine","0","passive","20","1","3",NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",0,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,0
"296","20250417-OSWS-torp-2",NA,"04.17.2025",NA,"transition",NA,NA,"eDNA","water","OSWS","marine","0","passive","20","2","3",NA,"disk",2,"Spring2025",36.6775,-122.5351667,"0",0,"April",1.985,2,13.5681,13.5581,3.947846,3.94892,33.1046,33.1054,-0.5111,0.08772,6.6169,111.615,288.355,0,"SynchroOSW - Spring2025 - CTD - Synchro1.cnv",36.6775,-122.535166666667,"Apr 17 2025 12:40:42",2025-04-17 12:40:42,0
"297","20250418-C1-010m-1","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"298","20250418-C1-010m-1b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","1",NA,7,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"299","20250418-C1-010m-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"300","20250418-C1-010m-2-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active",NA,"3",NA,9,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"301","20250418-C1-010m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","2",NA,8,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"302","20250418-C1-010m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active",NA,"3",NA,9,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"303","20250418-C1-010m-4","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","4",NA,10,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"304","20250418-C1-010m-4b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","4",NA,10,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"305","20250418-C1-010m-5","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","5",NA,11,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"306","20250418-C1-010m-5b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","5",NA,11,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"307","20250418-C1-010m-6","in silica","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","6",NA,12,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"308","20250418-C1-010m-6b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","10","active","0.22","6",NA,12,"Sterivex",2,"Spring2025",36.8045,-121.858,"10",10,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,10
"309","20250418-C1-017m-1","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"310","20250418-C1-017m-1b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","1",NA,4,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"311","20250418-C1-017m-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"312","20250418-C1-017m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","2",NA,5,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"313","20250418-C1-017m-3","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"314","20250418-C1-017m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","17","active","0.22","3",NA,6,"Sterivex",2,"Spring2025",36.8045,-121.858,"17",17,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,17
"315","20250418-C1-150m-1","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"316","20250418-C1-150m-1b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","1",NA,1,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"317","20250418-C1-150m-2","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"318","20250418-C1-150m-2b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","2",NA,2,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"319","20250418-C1-150m-3","humpback surfaced","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"320","20250418-C1-150m-3b","back-up","04.18.2025",NA,"stationary",NA,NA,"eDNA","water","C1","marine","150","active","0.22","3",NA,3,"Sterivex",2,"Spring2025",36.8045,-121.858,"150",150,"April",1.985,2,12.2249,12.2247,3.870358,3.870054,33.535,33.5317,0.065,0.39046,6.5897,108.402,287.004,0,"SynchroOSW - Spring2025 - CTD - C1.cnv",36.8045,-121.858,"Apr 18 2025 08:05:03",2025-04-18 08:05:03,150
"321","20250418-C1-air-st-1",NA,"04.18.2025",NA,"stationary","C1","C1","eDNA","air","C1","marine","0","passive","0.22","1",NA,NA,"disk",2,"Spring2025",36.8045,-121.858,"0",NA,"April",1.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8045,-121.858,NA,NA,NA
